"","Binomial","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Syngnathus_watermeyeri","Syngnathus_watermeyeri",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12183978977148,0.0242024389462137,-0.134815486411602,-0.283836034903642,-0.368265063547752,-0.382093759338408,-0.357411485993514,-0.331402795871834,-0.320296159000964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Synodontis_ocellifer","Synodontis_ocellifer",4,1,NA,NA,NA,NA,NA,NA,NA,0.310431172512847,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Synodontis_schall","Synodontis_schall",9,1,NA,NA,NA,NA,NA,-1,0.0467434035423263,-0.759641333080541,0.359442335466068,0.387891451890712,-0.218873949390392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Synodontis_sorex","Synodontis_sorex",3,1,NA,NA,NA,NA,NA,NA,NA,-0.39215389337394,-0.39215389337394,0.13064613032438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Synodontis_zambezensis","Synodontis_zambezensis",34,1,0.0776329307406902,0.0934091833901089,0.208317835657294,0.31867474361898,-0.249367046131586,-0.15657642614644,-0.148519714689248,-0.0648926304398783,0.0668363643051388,0.22718738917973,0.383561072394937,0.469696452502605,0.42789432587672,0.280281658361409,0.127365473504727,0.0530080466172777,0.0466075413218314,0.0410979168474085,0.0112417271385472,-0.00340777350496296,0.0261365786838818,0.0653657097194366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Synodus_foetens","Synodus_foetens",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0134903982946415,0.0134903982946416,0.0134903982946415,0.0134903982946415,0.0134903982946416,0.0134903982946416,0.0134903982946415,0.0134903982946415,0.0134903982946417,0.0134903982946415,0.0134903982946415,0.0134903982946415,0.0134903982946415,0.0134903982946416,0.0134903982946415,0.0134903982946415,0.0134903982946416,-0.00425612071316034,-0.00425612071316023,-0.00425612071316023,-0.00425612071316034,0.418342979764969,-0.00425612071316023,-0.00425612071316034,-0.00425612071316028,-0.00425612071316028,-0.00425612071316028,-0.00425612071316034,-0.00425612071316028,-0.00425612071316028,-0.00425612071316028,NA,NA,NA,NA,NA,NA
"Synthliboramphus_antiquus","Synthliboramphus_antiquus",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00346790347617176,-0.00346790347617176,-0.00346790347617265,-0.00346790347617176,-0.00346790347617176,-0.00346790347617176,-0.00346790347617176,-0.0231576509288924,-0.0231576509288915,-0.0231576509288924,-0.0231576509288924,-0.0231576509288915,-0.0243324216403318,-0.0243324216403309,-0.0243324216403309,-0.0243324216403318,-0.0243324216403309,-0.0243324216403318,0.0532938922136346,0.0532938922136346,0.0532938922136355,0.0532938922136346,0.0532938922136346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Synthliboramphus_hypoleucus","Synthliboramphus_hypoleucus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0256704452853231,-0.0256704452853236,-0.0256704452853231,-0.0256704452853231,-0.0256704452853231,-0.0256704452853231,-0.0256704452853231,-0.0256704452853231,-0.0256704452853231,-0.0256704452853231,-0.0256704452853231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Synthliboramphus_wumizusume","Synthliboramphus_wumizusume",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0354297381845483,-0.195008884009727,-0.279265663939036,-0.195008884009727,NA,NA,NA,NA,NA
"Syrigma_sibilatrix","Syrigma_sibilatrix",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09946492816159,0.0994649281615898,0.0994649281615898,0.09946492816159,0.071743871462755,0.0440228147639203,0.0440228147639202,0.0440228147639203,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA
"Tachybaptus_ruficollis","Tachybaptus_ruficollis",201,1,NA,NA,NA,NA,0.0736529865508093,0.0372335722274901,0.0366973200768126,0.0344028837780797,0.0284412612049787,0.0186718172720459,0.0071073527735992,-0.00325016080471219,-0.0117343844530027,-0.0604871262111373,-0.0624660459150608,-0.0619549796006726,0.0202453291473186,0.0186307244746028,0.0130270569823042,0.162206007421406,-0.128549194238367,-0.11172243166308,-0.0800691265304818,-0.0146461732977952,-0.00462060102584206,-0.0516622414083947,-0.0404203393668493,0.00877894027580017,0.0154015372610931,0.0277289668984358,0.0189833053017626,0.00170936530011216,0.0259517508541492,-0.0947866704946866,-0.266208651594484,-0.0921283543318981,-0.0149597148748633,-0.00764949324365816,0.492838328665918,-0.494912955511882,0.207599031296059,-0.145271457237389,NA,NA,NA,NA,NA
"Tachycineta_bicolor","Tachycineta_bicolor",514,1,-0.00107482518961239,-0.00524196593308863,-0.0106822549975726,-0.0132755252845098,-0.0099033680154608,-0.0059765788510835,-0.00251948608352592,-0.00195168417239891,-0.00435514022539368,-0.00702326187584701,-0.00713547487595313,-0.00511069224791704,-0.00388088638419565,-0.00464112304411312,-0.00541446468375458,-0.00471393148278875,-0.00176545792565855,-0.00301527219863867,-0.00435717125168681,-0.00313696601123119,-0.000246998181609411,0.000702339203940264,-0.00125241366526333,-0.0030629955056107,-0.00252078373495189,-0.00144723905075094,-0.00226475022785554,-0.00395085245787829,-0.00405344544719645,-0.00302191460169417,-0.00333580672562731,-0.00496963029901316,-0.00511069386063851,-0.00292714754393934,-0.00147403852047959,-0.00314375057332435,-0.00559539442709651,-0.00480755062410564,-0.000993907038071703,0.00146986275238512,0.000131442598422073,-0.00237057975730378,-0.000409668839739671,-0.00037422306539662,NA,NA,NA
"Tachycineta_leucorrhoa","Tachycineta_leucorrhoa",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0249877473216599,0.0249877473216601,0.0249877473216599,0.02498774732166,0.0249877473216601,0.162582671328571,0.162582671328571,0.162582671328571,0.162582671328571,0.162582671328571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tachycineta_thalassina","Tachycineta_thalassina",157,1,-0.00556436226432994,-0.00490159247777849,-0.00384600050692019,-0.00219157550421184,-0.00106039224211178,0.000857396289692317,0.00225705224293678,0.0024862070076962,0.00169929993527544,0.000678507626785674,5.25486665635677e-05,-0.000100989097840657,1.52568602289488e-05,0.000284054965464846,0.000759456419396148,0.00147139806912686,0.00240150878092172,0.00341541175108772,0.00417707414988848,0.00429231136678183,0.00366089495248692,0.00258938704054735,0.00145760192319448,0.000375241356307433,-0.000743253968077649,-0.00192348025917962,-0.0031263192353142,-0.00435237942669574,-0.00547510746143249,-0.00602542467452083,-0.00548787078502457,-0.00393449205612463,-0.00212121286887417,-0.000793403256165032,-7.57239918517533e-05,0.000308210702513242,0.000458784131755558,-9.01515123639302e-05,-0.000748652986916963,-0.00155340170909954,-0.0021419822201374,-0.00232238327466931,-0.001448026688452,-0.00124495052880665,NA,NA,NA
"Tachyglossus_aculeatus","Tachyglossus_aculeatus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0602059991327963,-0.0602059991327963,-0.0602059991327961,-0.0602059991327963,-0.0602059991327961,NA,NA,NA,NA,NA,NA,NA,NA
"Tachymarptis_melba","Tachymarptis_melba",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0489580614764916,0.0495393071627192,0.04928760361378,0.0469385548149902,0.0428861345077896,0.0385924708318386,0.0347237388898038,0.0304217957868527,0.0245545486681731,0.0173124728472246,0.010262129950572,0.00498707178121061,0.00197151497099068,0.000693152285329568,0.000342700292154441
"Tachyphonus_coronatus","Tachyphonus_coronatus",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0185508106473797,-0.0185508106473797,-0.0185508106473797,-0.0185508106473797,-0.0185508106473797,-0.0273165435544016,-0.0273165435544014,-0.0273165435544016,-0.0273165435544016,-0.0273165435544014,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,0.0511525224473813,NA,-1,NA,NA,NA,NA,NA
"Tachyphonus_rufus","Tachyphonus_rufus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0473403040681496,-0.0473403040681495,-0.0473403040681496,-0.0473403040681495,-0.0473403040681495,-0.0473403040681496,-0.0473403040681495,-0.0473403040681496,-0.0473403040681495,-0.0473403040681495,-0.0473403040681495,-0.0473403040681495,-0.0473403040681497,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tactostoma_macropus","Tactostoma_macropus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06246936830415,-0.06246936830415,0.194537812595911,0.194537812595911,0.194537812595911,0.194537812595911,NA
"Tadorna_ferruginea","Tadorna_ferruginea",45,1,-0.308593147068097,0.321857440653192,-0.263796543118044,-0.0067506173552457,-0.0067506173552454,-0.00675061735524555,-0.0067506173552454,-0.0067506173552457,-0.0067506173552457,-0.00675061735524526,-0.0363804844817881,-0.0363804844817878,-0.0363804844817881,-0.0420995340603446,-0.042099534060337,-0.0420995340603088,-0.371620833988524,-0.258171496333705,-0.258171496333619,0.157527775844774,-0.0482468839224615,0.284501420837939,-0.175649419415749,0.0460018944505514,0.0460018944504829,0.0221969151702696,-0.019797170821258,-0.0197971708212776,-0.0197971708212821,-0.0197971708212838,0.0253813907305094,0.0253813907305094,-0.00792860329430156,-0.00792860329430156,-0.00792860329430178,-0.00792860329430156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tadorna_tadorna","Tadorna_tadorna",358,1,0.0357358073941597,0.0362084580643007,0.0876388594755614,0.0718135015364308,0.0560175196123488,0.0398955226643492,-0.00544810520605105,0.0781249093639195,0.0227058542584645,0.0207030499070961,0.0183597600894121,0.0174522714057983,0.00985538278243185,0.0449403104708983,-0.0261763222010264,0.0540059772993455,-0.0199404271057697,0.103899044788488,0.128753686138999,0.00495749496747018,-0.0622101531862284,-0.042156367342553,0.0839202889959786,-0.0147906143974354,-0.0127913115585638,0.0178255710778773,-0.00238481565725581,-0.0110868724493466,0.0288519659894811,0.00361646102866431,0.00554399791790032,0.00424525127972232,-5.01700046081389e-05,0.00757934257886132,0.0122087742050169,0.0320091840669112,0.0314647481660572,0.026451622589822,0.013118594864788,0.0234215762277801,0.0234215762277801,0.0234215762277801,0.0234215762277801,NA,NA,NA,NA
"Tadorna_tadornoides","Tadorna_tadornoides",35,1,NA,NA,NA,NA,0.0428134400924228,0.0519643869066367,0.0659712282021068,0.0771612330860649,0.0815683250593306,0.0820598773593209,0.084286398363214,0.09081465120821,0.0996906477050554,0.107618975857007,0.112898982963873,0.115200826583943,0.114087895573345,0.108782076305489,0.0987175306149353,0.0836727642720829,0.0640821384520027,0.0419469034680118,0.0206189901604339,0.00249959481550199,-0.0127416291964102,-0.0267117177654406,-0.039464462877159,-0.0492289676139976,-0.0545434094483968,-0.0550978937540658,-0.0504560997723082,-0.0398758796512908,-0.0244047594873842,-0.00783023752566336,0.00578584201377019,0.0149511945224212,0.0203776884111821,0.0228890647088176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taeniamia_fucata","Taeniamia_fucata",17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.117498056305292,-0.215617503709191,-0.352364411645506,-0.429561923300091,-0.392710949289451,-0.268706887480483,-0.129971476369412,-0.0334972516933958,0.00916125375913313,0.0179774739959535,0.0152860794206519,0.0113354787817472,0.00768512989176906,0.00405179526439647,0.000440599764575,-0.00231054078202497,NA
"Taeniopygia_bichenovii","Taeniopygia_bichenovii",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309784809511169,0.199480878892259,0.0226064378892953,-0.133968308634495,-0.202581793210429,-0.176485609391637,-0.101019361676836,-0.0336413872819294,-0.00613193089126537,-0.0123117321071983,-0.0237891503110796,-0.0326802773710073,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taeniura_lymma","Taeniura_lymma",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"Taeniurops_meyeni","Taeniurops_meyeni",22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.028997155437481,-0.0289971554332584,-0.0289971554109596,-0.0289971553617798,-0.0289971552940294,-0.0289971552227206,-0.0289971551499271,-0.0289971550612793,-0.0289971549431136,-0.0289971547990184,-0.0289971546471781,-0.0289971545046001,-0.0289971543775689,-0.0289971542656997,-0.028997154169903,-0.028997154094015,-0.0289971540410904,-0.0289971540106049,-0.0289971539982943,NA,NA,NA,-1,NA
"Talismania_bifurcata","Talismania_bifurcata",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251558941508119,0.025155894150811,0.0251558941508119,0.0251558941508119,0.025155894150811,0.0251558941508119,0.0251558941508119,NA,NA,NA
"Tamandua_mexicana","Tamandua_mexicana",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.132657221698723,-0.132657221698723,0.0802895464387168,0.0802895464387169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tamandua_tetradactyla","Tamandua_tetradactyla",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tamias_amoenus","Tamias_amoenus",33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213749277796444,0.173634230744232,0.232798934885673,-0.162320653688333,0.107758408057807,-0.101457751232179,-0.0185787792312274,0.0326081961948141,0.0451810872746591,-0.170288771252863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tamias_minimus","Tamias_minimus",23,1,-0.0959700011502507,-0.703127759357088,-0.74834340598763,-0.0950825007165785,0.565113299609041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tamias_quadrimaculatus","Tamias_quadrimaculatus",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26000230742811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tamias_senex","Tamias_senex",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164766013077837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tamias_striatus","Tamias_striatus",85,1,-0.140511475927171,-0.151731223414509,-0.08783234498983,0.0438562889270804,0.185031710155396,0.405575030478673,0.053641185760648,0.0634613786304659,0.0653688220286603,0.0592150617703426,0.0520739502126257,0.0488898313613111,0.0437844965018339,0.0274259535317802,0.00207187783904916,-0.0170657851627452,-0.0176489852579249,-0.00386190682965482,0.0104383491300242,0.0216064261094431,0.028739338120148,0.034467535817351,0.0402422925013832,0.0446971360412733,0.0466723244985223,NA,NA,NA,NA,NA,NA,NA,0.762257824154039,-0.379766094483268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1249387366083
"Tamiasciurus_douglasii","Tamiasciurus_douglasii",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0689421063009716,-0.407240712685953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tamiasciurus_hudsonicus","Tamiasciurus_hudsonicus",157,1,-0.0394118305892155,-0.0501557051481239,-0.0410264860269553,-0.0317583309388776,-0.0248413612205372,-0.0342860054596688,-0.0342860054597521,-0.0342860054598744,-0.0342860054600028,-0.03428600546011,-0.0342860054601776,-0.134907226183878,-0.238991752346466,0.236934741499694,-0.034286005460289,-0.0342860054603415,-0.105710796533226,-0.0300520239317606,-0.0104312642587553,0.00135816531024725,-0.00903170883402963,0.0159564081418575,0.0437628795077727,0.0376994952498142,0.00230605283241113,-0.00126261057530809,0.0494850703017397,0.0419373703553804,0.0181275899515355,-0.043889001686004,-0.0586562333545958,-0.0738877767435161,-0.0171595513644102,0.0176758090430356,0.0352388856421439,0.0276146502303829,0.0265375672450706,-0.0234648733750822,-0.0740089941435615,-0.0645638008624634,0.00941481156869366,0.0903815673732116,0.052525127108948,0.0982182922082955,-0.016241621523962,-0.291661465051825,-0.309182520068258
"Tandanus_tandanus","Tandanus_tandanus",27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.156261936613399,-0.140581131752975,-0.0427125345696027,-0.0849829508758041,-0.100099971532733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tangara_cayana","Tangara_cayana",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0437686478953261,-0.0437686478953263,-0.0437686478953263,-0.0437686478953261,-0.0437686478953263,-0.197055348635859,-0.197055348635859,-0.197055348635859,-0.116063518765996,-0.116063518765996,-0.0350716888961325,-0.0350716888961328,-0.0350716888961325,-0.0350716888961328,-0.0350716888961325,-0.0350716888961327,-0.0350716888961325,-0.0350716888961327,-0.0350716888961327,-0.0350716888961327,-0.0350716888961327,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tangara_cyanocephala","Tangara_cyanocephala",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1249387366083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tangara_palmarum","Tangara_palmarum",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0831657108832625,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tangara_sayaca","Tangara_sayaca",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0193820026016114,-0.0193820026016112,-0.0193820026016114,-0.0193820026016112,-0.0193820026016114,-0.0468166412066735,-0.0468166412066737,-0.0468166412066735,0.0078575777290808,0.00785757772908058,0.0625317966648351,0.0625317966648351,0.0625317966648349,0.0625317966648353,0.0625317966648349,0.0625317966648351,0.0625317966648349,-0.136630152629179,0.0625317966648351,0.062531796664835,0.0625317966648351,NA,NA,NA,-1,NA,NA,NA,NA,NA
"Tangara_seledon","Tangara_seledon",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tantilla_nigriceps","Tantilla_nigriceps",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465291490753474,-1,0,1,0,-0.0785778795968346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tantilla_planiceps","Tantilla_planiceps",4,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.297809008227897,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tapera_naevia","Tapera_naevia",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145101334297222,0.0145101334297224,0.0145101334297224,0.0145101334297224,0.0145101334297222,-0.0227886704613673,-0.0227886704613673,-0.0227886704613673,-0.0227886704613673,-0.0227886704613673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA
"Tapirus_bairdii","Tapirus_bairdii",15,1,NA,NA,NA,0.0203597866200075,0.0203597866200074,0.0203597866200075,0.0203597866200075,0.0203597866200075,-0.0508994665500187,-0.0508994665500187,0,0,-0.0139977807361251,-0.0139977807361252,-0.0139977807361252,-0.0139977807361251,-0.0139977807361252,-0.0139977807361251,-0.0139977807361252,-0.0139977807361252,0.0185121418837197,0.0185121418837197,-0.0455918927086738,-0.0455918927086738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088161135240649,-0.279930299822344,0.0435110076691465,-0.109032676157898,NA,NA,NA,NA,NA
"Tapirus_indicus","Tapirus_indicus",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106332110371156,0.106332110371156,0.25181591400524,0.25181591400524,0.161541608763651,-0.39075850789138,-0.302315927903315,0.434087607322412,0.0244573273119151,0.0244573273119151,0.0244573273119151,0.0244573273119151,0.332906069036906,-0.131571591859716,NA,NA,NA,NA,NA
"Tapirus_terrestris","Tapirus_terrestris",27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.111164464340521,-0.111164464340521,-0.111164464340521,-0.111164464340521,-0.163004156194109,0.0617188601296512,0.0366500013392219,-0.00698245081589648,0.0326405286935879,-0.204479761575606,0.0404501704956664,-0.00206736237855636,-0.0765084195666192,-0.0765084195666191,0.0545162191972172,NA,NA
"Taractichthys_steindachneri","Taractichthys_steindachneri",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0701515358772767,0.0706854003367273,0.0714593483695597,0.0707325419723283,0.0655807636384423,0.0541760779546671,0.0380356105207886,0.021673974254551,0.00972901717305358,0.00415935007105855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taricha_granulosa","Taricha_granulosa",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140413304787847,0.140413304787847,-0.105637255001782,-0.105637255001782,-0.105637255001782,-0.105637255001782,-0.105637255001782,-0.105637255001782,-0.105637255001782,-0.105637255001782,NA,NA,NA,0.125610748870248,0.281027414828189,-0.602059991327962,0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tasmanogobius_lasti","Tasmanogobius_lasti",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-0.145831726353748,NA,NA,NA,NA,NA,NA,NA,NA
"Tatia_aulopygia","Tatia_aulopygia",64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631340356741218,0.251903513711683,-0.325351043623298,-0.660681127268635,-0.485540440773466,-0.181548421490484,0.0683469628350943
"Tatia_intermedia","Tatia_intermedia",58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153943105301941,0.169737746390108,0.165495043658332,0.0949655122246587,-0.0489735005058215,-0.21242928056627,-0.309134375805072
"Taudactylus_acutirostris","Taudactylus_acutirostris",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
