ID,min_year,max_year
105527,1994,2017
105528,1993,2015
105529,1981,2017
105530,2006,2013
105531,1984,2012
105532,1981,2017
105533,1981,2017
105534,2003,2015
105535,2003,2015
105536,2003,2015
105537,2003,2015
105538,2003,2013
105539,1994,2002
105540,1993,2009
105541,1993,2008
105542,1993,2000
105543,1993,2000
105544,1996,2000
105545,1996,2000
105546,2010,2016
105547,1996,2017
105548,1983,2017
105549,1999,2017
105550,1981,2017
105551,1981,2017
105552,2001,2013
105553,1984,2002
105554,1997,2010
105555,1999,2010
105556,1982,2017
105557,2009,2017
105558,2011,2017
105559,1984,2010
105560,2000,2015
105561,1993,2012
105562,2010,2017
105563,1982,2013
105564,1993,2012
105565,1984,2010
105566,1988,1994
105567,1994,2017
105568,1982,2009
105569,1992,2017
105570,1981,2011
105571,1985,2009
105572,2004,2017
105573,2002,2017
105574,2002,2014
105575,2003,2017
105576,1983,2014
105577,1981,2017
105578,1981,2017
105579,1993,2000
105580,1993,2011
105581,1993,2000
105582,2009,2014
105583,2012,2017
105584,1996,2009
105585,1981,2009
105586,2010,2015
105587,1998,2015
105588,1984,2017
105589,2001,2017
105590,1994,2015
105591,1981,2017
105592,1988,2010
105593,1985,2015
105594,2009,2017
105595,1981,2017
105596,1983,2017
105597,2003,2015
105598,1993,2013
105599,1982,2017
105600,1982,2017
105601,1995,2016
105602,1982,2015
105603,2003,2017
105604,2011,2016
105605,1982,2017
105606,1988,2017
105607,1981,2016
105608,2005,2017
105609,1981,2011
105610,1998,2016
105611,2004,2017
105612,1983,2017
105613,2002,2017
105614,2000,2017
105615,1999,2010
105616,1985,2014
105617,2005,2017
105618,1986,2017
105619,1999,2017
105620,2000,2017
105621,1982,2017
105622,1996,2017
105623,1984,2017
105624,2002,2009
105625,1981,2009
105626,1981,2017
105627,1981,2017
105628,1984,2013
105629,1982,2017
105630,1983,2016
105631,2008,2015
105632,1988,2017
105633,1981,2015
105634,1982,2012
105635,1981,2017
105636,1985,2007
105637,2011,2017
105638,2000,2015
105639,1981,2011
105640,1981,2017
105641,1981,2007
105642,1993,2011
105643,1982,2015
105644,2010,2015
105645,1982,2017
105646,1981,2015
105647,1993,2017
105648,1984,2009
105649,1992,2017
105650,1981,2009
105651,1993,2017
105652,1993,2014
105653,1993,2009
105654,1995,2017
105655,1983,2013
105656,1983,2011
105657,2012,2017
105658,2004,2015
105659,1988,1994
105660,1981,2017
105661,1981,2015
105662,1994,2017
105663,1994,2017
105664,1997,2009
105665,1983,2014
105666,1993,2017
105667,1985,2009
105668,1993,2017
105669,1993,2014
105670,1998,2017
105671,1998,2017
105672,1998,2017
105673,1998,2014
105674,1998,2017
105675,1981,2017
105676,1994,2015
105677,1994,2013
105678,2003,2015
105679,1983,2013
105680,1982,2017
105681,2001,2017
105682,2005,2017
105683,1997,2016
105684,1992,2017
105685,1992,2017
105686,1998,2015
105687,1998,2013
105688,1981,1992
105689,1982,2017
105690,1981,2017
105691,1981,2015
105692,1995,2014
105693,1993,2012
105694,1987,2011
105695,1997,2017
105696,1983,2012
105697,1984,2017
105698,1984,2009
105699,1981,2017
105700,1983,2016
105701,1984,2014
105702,1996,2017
105703,1996,2014
105704,2009,2017
105705,2003,2015
105706,2009,2016
105707,1982,2017
105708,2005,2017
105709,1995,2014
105710,1995,2017
105711,1992,2015
105712,2010,2015
105713,1995,2017
105714,1983,2011
105715,2009,2017
105716,1983,2014
105717,1981,2017
105718,1999,2015
105719,1981,2017
105720,1997,2017
105721,2003,2015
105722,2003,2013
105723,1995,2017
105724,2011,2017
105725,1981,2014
105726,2006,2015
105727,2006,2014
105728,2006,2017
105729,1983,2011
105730,1981,2015
105731,2003,2017
105732,1986,2011
105733,1983,2017
105734,1988,2015
105735,1984,2012
105736,2001,2017
105737,1984,2017
105738,1993,2014
105739,1993,2017
105740,1997,2002
105741,1997,2002
105742,1998,2016
105743,1995,2016
105744,1994,2017
105745,1982,2017
105746,1999,2013
105747,2006,2016
105748,1999,2015
105749,1981,2015
105750,1982,2008
105751,1982,2017
105752,1998,2017
105753,1989,2015
105754,1995,2016
105755,1981,2017
105756,2012,2017
105757,2000,2017
105758,1986,2017
105759,1984,2017
105760,1984,2017
105761,2003,2017
105762,2006,2017
105763,2008,2017
105764,2009,2017
105765,2006,2014
105766,2007,2017
105767,2009,2017
105768,2005,2017
105769,2006,2011
105770,2006,2010
105771,2009,2017
105772,2003,2015
105773,2003,2015
105774,1992,2013
105775,1981,2017
105776,1982,2014
105777,1982,2014
105778,1982,2014
105779,2004,2014
105780,1983,2014
105781,1982,2009
105782,1983,2011
105783,1981,2011
105784,1998,2015
105785,1993,2013
105786,1998,2015
105787,1993,2000
105788,1981,2017
105789,1981,2017
105790,1981,2017
105791,1999,2017
105792,1998,2017
105793,1998,2014
105794,1993,2000
105795,1983,2000
105796,1995,2014
105797,2012,2017
105798,1996,2017
105799,2011,2017
105800,2011,2017
105801,1982,1995
105802,2009,2016
105803,1985,2017
105804,1990,2017
105805,1981,1995
105806,2008,2017
105807,1981,2001
105808,1994,2017
105809,1981,2017
105810,1982,2013
105811,2003,2015
105812,2003,2013
105813,2005,2016
105814,1999,2016
105815,1981,2017
105816,1982,2016
105817,1990,2011
105818,2003,2015
105819,1991,2009
105820,1995,2013
105821,1982,2017
105822,2011,2017
105823,2000,2012
105824,1995,2016
105825,2010,2017
105826,2003,2015
105827,2003,2015
105828,2003,2015
105829,1981,2017
105830,1981,2011
105831,1993,2017
105832,1993,2017
105833,2001,2014
105834,1996,2010
105835,1996,2010
105836,1982,2000
105837,1993,2002
105838,1993,2011
105839,2009,2017
105840,1997,2007
105841,1981,2015
105842,1995,2014
105843,1981,2009
105844,2003,2017
105845,2003,2017
105846,1981,2017
105847,1981,2015
105848,1984,2009
105849,1984,2017
105850,2008,2013
105851,1998,2016
105852,2001,2011
105853,2003,2017
105854,2000,2015
105855,1988,2017
105856,2003,2015
105857,2004,2017
105858,2004,2017
105859,2009,2014
105860,2004,2012
105861,2006,2012
105862,1981,2017
105863,1995,2016
105864,2001,2016
105865,1981,2010
105866,2010,2016
105867,1989,2015
105868,1995,2017
105869,2007,2016
105870,1983,2009
105871,1993,2013
105872,1993,2012
105873,1994,2017
105874,1994,2017
105875,1994,2017
105876,1994,2017
105877,1994,2009
105878,1994,2009
105879,1994,2009
105880,1983,2016
105881,2003,2016
105882,2009,2016
105883,1981,2017
105884,1981,2014
105885,1981,2009
105886,1981,2011
105887,1981,2009
105888,1984,2011
105889,2001,2015
105890,2003,2013
105891,1993,2011
105892,1993,2011
105893,1981,2016
105894,1983,2017
105895,1982,2009
105896,1998,2016
105897,1982,2017
105898,1981,2017
105899,1982,2016
105900,1995,2014
105901,1998,2014
105902,1998,2014
105903,1995,2017
105904,2004,2008
105905,1983,2013
105906,2006,2013
105907,2006,2013
105908,1987,2017
105909,2011,2017
105910,1996,2017
105911,1999,2014
105912,1995,2013
105913,1981,2013
105914,2002,2017
105915,2002,2014
105916,1982,2017
105917,2010,2015
105918,1995,2016
105919,2005,2017
105920,1995,2004
105921,1981,2004
105922,1995,2016
105923,1995,2008
105924,1983,1999
105925,1998,2006
105926,1982,2008
105927,1993,2017
105928,1993,2009
105929,1993,2017
105930,1993,2013
105931,1981,2008
105932,2001,2017
105933,2001,2017
105934,1995,2014
105935,1995,2012
105936,1984,2016
105937,1981,2017
105938,1984,2014
105939,1984,2014
105940,1989,2015
105941,2000,2016
105942,1981,2017
105943,1981,1994
105944,1981,2017
105945,1993,2000
105946,1993,2000
105947,2001,2016
105948,1981,2010
105949,1993,2010
105950,1994,2014
105951,1994,2017
105952,1984,2014
105953,1986,2014
105954,1994,2017
105955,1994,2002
105956,1994,2009
105957,1986,2014
105958,1994,2017
105959,1995,2017
105960,1997,2017
105961,1987,2014
105962,1986,2002
105963,1994,2017
105964,1995,2017
105965,1994,2002
105966,1995,2002
105967,1994,2002
105968,1995,2002
105969,1983,2016
105970,1983,2016
105971,1984,2016
105972,2011,2016
105973,1984,2010
105974,1997,2017
105975,1985,1991
105976,1981,2015
105977,1997,2017
105978,2002,2017
105979,1996,2017
105980,1981,2017
105981,1983,2013
105982,1981,2016
105983,1982,2011
105984,1986,2017
105985,1981,2017
105986,2005,2017
105987,1985,2017
105988,1983,1994
105989,2001,2015
105990,2010,2017
105991,2010,2017
105992,1996,2016
105993,2008,2015
105994,1956,2010
105995,1996,2012
105996,1972,2001
105997,1964,2001
105998,1956,2001
105999,1963,1999
106000,1956,2007
106001,1994,2011
106002,1998,2011
106003,1998,2011
106004,1998,2011
106005,1998,2011
106006,1998,2011
106007,1998,2011
106008,1998,2011
106009,1998,2011
106010,1998,2011
106011,1998,2011
106012,1998,2011
106013,1998,2011
106014,1998,2011
106015,1998,2011
106016,1998,2011
106017,1998,2011
106018,1998,2011
106019,1988,2017
106020,2005,2011
106021,2005,2011
106022,2005,2011
106023,2005,2011
106024,2005,2011
106025,2005,2011
106026,2005,2011
106027,1999,2013
106028,2011,2012
106029,1995,2009
106030,2006,2017
106031,1992,2014
106032,1994,2014
106033,1993,2014
106034,1998,2002
106035,2011,2012
106036,1995,2012
106037,1995,2011
106038,2000,2012
106039,2002,2016
106040,2001,2016
106041,1995,2008
106042,1998,2014
106043,1992,2014
106044,1995,2017
106045,1995,2017
106046,1993,1995
106047,2011,2012
106048,2011,2012
106049,1998,2013
106050,2002,2014
106051,2004,2017
106052,2005,2017
106053,2005,2017
106054,1995,2012
106055,1995,2016
106056,2011,2012
106057,2011,2016
106058,1995,2016
106059,1995,2016
106060,1995,2016
106061,2003,2012
106062,1995,2011
106063,1997,2011
106064,1992,2005
106065,2006,2009
106066,2006,2007
106067,1993,2017
106068,1997,2005
106069,1993,2017
106070,1993,2014
106071,1998,2013
106072,1997,2012
106073,1995,2013
106074,1995,2012
106075,1995,2012
106076,1998,1999
106077,1993,2002
106078,2011,2012
106079,1997,2012
106080,1992,1994
106081,1995,2010
106082,1995,2009
106083,1995,2010
106084,1992,1995
106085,1995,2002
106086,2007,2011
106087,1995,2017
106088,2009,2012
106089,1993,2012
106090,1995,2014
106091,2003,2014
106092,1996,2017
106093,1993,2012
106094,1992,2014
106095,2006,2014
106096,2009,2016
106097,2003,2014
106098,2003,2014
106099,2003,2014
106100,2003,2014
106101,1995,1999
106102,1992,2009
106103,1992,2000
106104,1993,1996
106105,1996,2017
106106,1995,2009
106107,2010,2017
106108,1995,2012
106109,1995,2012
106110,1992,1995
106111,1994,2017
106112,1992,2017
106113,2004,2017
106114,2002,2017
106115,2010,2014
106116,2012,2015
106117,1997,2016
106118,1993,2014
106119,2012,2015
106120,2009,2012
106121,1995,2008
106122,2006,2012
106123,2007,2013
106124,1998,2013
106125,1995,2016
106126,2009,2013
106127,1993,2009
106128,1998,2013
106129,2002,2017
106130,2011,2012
106131,2001,2017
106132,2004,2017
106133,1993,2017
106134,1996,2017
106135,2006,2007
106136,2006,2012
106137,1995,2011
106138,1992,2017
106139,1994,2017
106140,1993,2012
106141,1995,2014
106142,1992,2017
106143,1998,2013
106144,1998,2013
106145,1997,2017
106146,1995,2017
106147,1997,2017
106148,1997,2017
106149,1993,2014
106150,1997,2012
106151,1995,2011
106152,1993,2007
106153,1994,2002
106154,2005,2017
106155,1992,2017
106156,1995,1997
106157,1995,2014
106158,2001,2014
106159,1993,2012
106160,1992,1993
106161,1995,1997
106162,1993,2014
106163,1993,2012
106164,2007,2012
106165,2003,2014
106166,2005,2017
106167,1992,2014
106168,2005,2014
106169,2011,2012
106170,1992,2017
106171,1993,2014
106172,1993,2007
106173,2006,2015
106174,2005,2017
106175,1992,1994
106176,2013,2015
106177,2013,2015
106178,1992,2017
106179,1993,2017
106180,2006,2016
106181,1998,2014
106182,2003,2014
106183,1997,2017
106184,1995,2016
106185,2006,2017
106186,2007,2017
106187,2008,2017
106188,2013,2017
106189,2006,2013
106190,2006,2017
106191,2008,2017
106192,2003,2005
106193,2004,2017
106194,2006,2011
106195,2006,2010
106196,2008,2017
106197,2003,2005
106198,2003,2008
106199,2003,2014
106200,2006,2007
106201,2003,2014
106202,1992,2013
106203,2003,2014
106204,1995,2014
106205,1995,2010
106206,1992,2007
106207,1992,2017
106208,1993,2014
106209,2003,2014
106210,1993,2007
106211,1994,2011
106212,1998,2008
106213,2006,2009
106214,1999,2012
106215,1995,2016
106216,2003,2014
106217,1992,2017
106218,1992,2017
106219,1992,2013
106220,1994,2006
106221,1995,2008
106222,1995,2011
106223,2003,2017
106224,2003,2017
106225,2003,2017
106226,1999,2014
106227,1992,1994
106228,2003,2015
106229,2006,2014
106230,2006,2013
106231,1993,2014
106232,1992,2013
106233,1996,1998
106234,1993,2012
106235,1993,2017
106236,1993,2017
106237,1993,2016
106238,1997,2012
106239,1992,2013
106240,2003,2008
106241,1995,2016
106242,1997,2013
106243,1995,2017
106244,1998,2015
106245,1999,2013
106246,2006,2014
106247,2006,2014
106248,2006,2013
106249,1992,2016
106250,1992,2017
106251,1993,2012
106252,1995,2004
106253,1995,2008
106254,1992,2017
106255,1992,2017
106256,2000,2017
106257,1995,2014
106258,1992,2014
106259,2000,2017
106260,1996,2007
106261,1994,2017
106262,1993,1994
106263,1996,2017
106264,1996,2017
106265,2011,2012
106266,2005,2017
106267,1998,2016
106268,1995,2016
106269,1996,2016
106270,2002,2016
106271,2011,2016
106272,2002,2016
106273,2002,2016
106274,2011,2016
106275,2002,2016
106276,2002,2016
106277,1998,2016
106278,2002,2016
106279,2002,2016
106280,2009,2016
106281,2011,2016
106282,2011,2016
106283,2011,2016
106284,1995,2017
106285,1995,2016
106286,1995,2015
106287,1995,2008
106288,2003,2015
106289,2000,2015
106290,2000,2015
106291,2009,2017
106292,1996,2005
106293,1995,2017
106294,2002,2009
106295,1995,2012
106296,1995,2017
106297,2004,2017
106298,2000,2012
106299,2000,2008
106300,2002,2016
106301,1996,2008
106302,2001,2017
106303,1995,1998
106304,1995,2017
106305,1995,2017
106306,1995,2011
106307,1995,2009
106308,1995,2015
106309,1995,2017
106310,2005,2017
106311,2006,2017
106312,2003,2017
106313,1995,2016
106314,2008,2017
106315,2005,2016
106316,1995,2015
106317,1998,2008
106318,1995,2017
106319,1995,2014
106320,1998,2005
106321,1995,2017
106322,2001,2011
106323,1995,2011
106324,1996,2013
106325,2011,2015
106326,1998,2012
106327,2005,2017
106328,2001,2017
106329,2010,2017
106330,1995,2017
106331,2004,2015
106332,2009,2017
106333,2009,2017
106334,1998,2010
106335,1996,2010
106336,2002,2013
106337,2005,2017
106338,1995,2017
106339,1998,2016
106340,1996,2016
106341,1996,2016
106342,1995,2010
106343,2005,2007
106344,1995,2017
106345,2009,2017
106346,1995,2013
106347,2003,2015
106348,1997,2017
106349,1997,2014
106350,1995,2015
106351,2006,2013
106352,1996,2017
106353,2003,2015
106354,2003,2015
106355,2003,2015
106356,2003,2015
106357,1995,2009
106358,1995,2008
106359,2010,2016
106360,1996,2017
106361,2003,2017
106362,2001,2013
106363,2004,2017
106364,2011,2017
106365,1995,2013
106366,2002,2010
106367,1995,2017
106368,1995,2009
106369,1995,2017
106370,2011,2017
106371,1995,2009
106372,2004,2017
106373,2002,2017
106374,2002,2014
106375,1996,2014
106376,1998,2015
106377,2003,2015
106378,2009,2017
106379,1995,2017
106380,1997,2013
106381,2009,2017
106382,1995,2016
106383,2003,2017
106384,2006,2017
106385,1995,2016
106386,2005,2017
106387,1995,2011
106388,2002,2017
106389,2005,2014
106390,2005,2017
106391,2010,2017
106392,1999,2017
106393,1998,2017
106394,1995,2017
106395,1999,2017
106396,1999,2014
106397,1999,2017
106398,2001,2012
106399,1995,2017
106400,2001,2007
106401,2000,2015
106402,1999,2017
106403,1995,2017
106404,1995,2009
106405,1995,2017
106406,2000,2013
106407,1997,2017
106408,1997,2017
106409,1997,2009
106410,1995,2014
106411,1995,2017
106412,1995,2009
106413,1998,2017
106414,1998,2014
106415,1998,2017
106416,1999,2017
106417,2005,2012
106418,2005,2017
106419,1995,2017
106420,1995,2017
106421,1995,2017
106422,1995,2015
106423,1995,2014
106424,2011,2017
106425,1997,2012
106426,2000,2012
106427,1995,2017
106428,2003,2015
106429,2009,2016
106430,2003,2017
106431,2005,2017
106432,1995,2015
106433,1995,2017
106434,2009,2017
106435,2009,2014
106436,1995,2017
106437,1997,2017
106438,2003,2015
106439,2003,2013
106440,1995,2017
106441,2011,2017
106442,2006,2015
106443,2006,2014
106444,2006,2017
106445,2006,2011
106446,1996,2012
106447,1999,2013
106448,2006,2016
106449,1999,2015
106450,2003,2017
106451,1998,2017
106452,1995,2016
106453,1995,2017
106454,2006,2017
106455,2008,2017
106456,2009,2017
106457,2013,2017
106458,2006,2014
106459,2007,2017
106460,2009,2017
106461,2005,2017
106462,2006,2011
106463,2006,2010
106464,2009,2017
106465,2003,2015
106466,2003,2015
106467,1995,2013
106468,2009,2017
106469,2000,2017
106470,1995,2017
106471,1995,2014
106472,2009,2016
106473,1995,2017
106474,1999,2016
106475,2000,2016
106476,2003,2015
106477,1996,2009
106478,1995,2013
106479,1995,2017
106480,2000,2012
106481,1995,2016
106482,2003,2015
106483,1995,2017
106484,1995,2017
106485,1995,2017
106486,2001,2014
106487,1995,2002
106488,1995,2011
106489,2009,2017
106490,1997,2007
106491,1996,2012
106492,2003,2017
106493,2003,2017
106494,2007,2017
106495,1998,2017
106496,2001,2011
106497,2003,2017
106498,2000,2015
106499,2004,2017
106500,2009,2014
106501,2004,2012
106502,2006,2012
106503,1995,2010
106504,1995,2017
106505,1998,2013
106506,1995,2012
106507,1995,2017
106508,1995,2017
106509,1995,2009
106510,2009,2016
106511,1999,2014
106512,1995,2011
106513,1995,2011
106514,2003,2014
106515,2011,2016
106516,1998,2014
106517,1998,2014
106518,1995,2017
106519,2006,2012
106520,2006,2013
106521,2006,2013
106522,2008,2017
106523,1995,2013
106524,1995,2013
106525,1995,2004
106526,1995,2004
106527,1995,2008
106528,1995,1999
106529,1995,2017
106530,1995,2009
106531,2001,2017
106532,1995,2017
106533,2000,2014
106534,2000,2014
106535,2000,2016
106536,1995,2017
106537,2001,2016
106538,1997,2010
106539,1995,2014
106540,1997,2007
106541,1995,2017
106542,1998,2016
106543,2011,2016
106544,2000,2013
106545,1997,2017
106546,1996,2017
106547,2010,2013
106548,2008,2015
106549,2009,2015
106550,1995,2017
106551,2010,2016
106552,1986,2011
106565,2013,2014
106566,2013,2014
106567,2013,2014
106568,2005,2017
106569,2005,2017
106570,1978,2002
106571,1978,2002
106572,1978,2002
106573,1978,2002
106574,1978,2002
106575,1978,2002
106576,2011,2017
106577,2011,2017
106578,2011,2017
106579,2011,2017
106580,2000,2003
106581,2001,2003
106582,2001,2002
106583,2001,2003
106584,2000,2003
106585,2002,2003
106586,2001,2003
106587,2000,2003
106588,2001,2003
106589,2001,2003
106590,2001,2003
106591,2002,2003
106592,2001,2003
106593,2000,2003
106594,2001,2003
106595,2013,2017
106596,2013,2017
106597,2013,2017
106598,2013,2017
106599,2013,2017
106600,2013,2017
106601,2013,2017
106602,2013,2017
106603,2013,2017
106604,2013,2017
106605,2013,2017
106606,2013,2017
106607,2013,2017
106608,2013,2017
106609,2013,2017
106610,2013,2017
106611,2013,2017
106612,2013,2017
106613,2013,2017
106614,2013,2017
106615,2013,2017
106616,2013,2017
106617,2013,2017
106618,2013,2017
106619,2013,2017
106620,2013,2017
106621,2013,2017
106622,2013,2017
106623,2013,2017
106624,2013,2017
106625,2013,2017
106626,2013,2017
106627,2013,2017
106628,2013,2017
106629,2013,2017
106630,2013,2017
106631,2013,2017
106632,2013,2017
