"Binomial","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","global_abundance","max_growth_rate","Body.Mass.gram."
"Botaurus stellaris",-0.0215120103707052,0.0220667614316144,0.0144866630554227,-0.0303102258253122,-0.0603467406215981,-0.0195809148151334,0.00971666636584826,0.083053359366568,-0.0180667791141333,0.041610929766605,-0.076474571735579,0.0594421778143116,0.00781215794565795,0.0212531688551573,0.00257610624532219,0.0718565847769146,-0.0168927994121426,0.0246954949817487,-0.00354824937064661,-0.00184873316288225,-0.00426762513371798,-0.00152000807213648,0.00635119340082696,0.0160329586556899,0.0212694236171705,3366095,0.083053359366568,1325
"Bubo bubo",0.0860791922070824,0.0920085007475541,0.10127730760041,0.0467512409658811,0.0332945240682461,0.0128163312623034,0.0075499651949876,0.0211297223856178,0.0446736989209401,0.0534352847794843,0.0424820940209805,0.0245614670572645,0.0206139428641497,0.0245512263920587,0.0287605900295546,0.0236160229783307,0.0158939655413681,0.00874921518389228,-0.0221982920779037,0.0452509442893509,-0.0207757897686705,0.00229529244085747,NA,NA,NA,558588,0.10127730760041,2686
"Calyptorhynchus lathami",NA,NA,NA,NA,NA,NA,0.0349196738167317,0.0445266866856171,0.0512818876953105,0.0422451245791549,0.0195880025861923,0.000292960145915178,-0.000720271891944346,0.0137209035708103,0.0261290812927575,0.0237271649267665,0.0123107791614232,0.00808984003893976,0.0171464163423738,0.0282728159081183,NA,NA,NA,NA,NA,140309,0.0512818876953105,437
"Camptostoma obsoletum",0.0147572428321838,0.0147572428321836,0.0147572428321836,0.0147572428321838,0.0147572428321838,-0.04997549464332,-0.0499754946433202,-0.04997549464332,-0.04997549464332,-0.04997549464332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,-0.176091259055681,8563715,0.0147572428321838,8.1
"Capsiempis flaveola",0.0208868141901188,0.0208868141901184,0.0208868141901184,0.0208868141901184,0.0208868141901184,-0.0461561140966564,-0.0461561140966569,-0.0461561140966562,-0.0320812572803809,-0.0320812572803809,-0.0180064004641052,-0.0180064004641052,-0.0180064004641052,-0.0180064004641053,-0.0180064004641052,-0.0180064004641052,-0.0180064004641052,-0.0180064004641052,-0.0180064004641052,-0.0180064004641052,-0.0180064004641053,NA,NA,NA,NA,3311194,0.0208868141901188,7.7
"Caracara plancus",0.0534343456806028,0.0534343456806026,0.0534343456806028,0.0534343456806028,0.0534343456806028,-0.00482673594334382,-0.00482673594334382,-0.00482673594334382,-0.00482673594334404,-0.00482673594334382,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,-1,1,7964178,1,1348
"Catharus bicknelli",-0.0246636366649469,-0.0246443075351483,-0.0246251185400004,-0.0246064458516126,-0.0245881062828156,-0.0245694742290278,-0.0245501266920172,-0.0245303418829464,-0.0245108996284795,-0.024492405502937,-0.0244748236960289,-0.0244576086079438,-0.0244402336627388,-0.0244226341467649,-0.024405235273662,-0.0243886070619521,-0.0243730970539862,-0.0243587855184351,-0.0243457410306505,-0.024334205801179,-0.024324464422229,-0.0243166056900633,-0.0243105262343801,-0.0243061326194036,-0.0243033795646156,3894,-0.0243033795646156,27.8
"Catharus fuscescens",-0.00872984738823137,-0.00860534165261239,-0.00844541614742058,-0.00826790884926635,-0.00805197142982316,-0.00776317769708485,-0.00739323926608593,-0.00697589940998233,-0.00656511765957307,-0.00620737802687619,-0.00593832733083481,-0.00578302350315459,-0.00573122470832772,-0.00572106585919687,-0.00568330285537838,-0.00561158848759597,-0.00556115406967128,-0.00556364469020171,-0.00556956560940105,-0.00549906182499521,-0.00533375554773241,-0.00513386421955106,-0.0954308780669348,-0.00488518560074712,-0.00485420400291638,7843152,-0.00485420400291638,31.9
"Ceratogymna atrata",NA,NA,NA,NA,NA,NA,-0.441045301807641,-0.448817500391428,0.0553981014446807,0.0553981014446806,0.0553981014446806,0.0553981014446806,0.0553981014446807,0.0553981014446806,0.0553981014446806,0.0553981014446806,0.0553981014446807,0.0553981014446806,0.0553981014446805,0.0553981014446807,-1,1,NA,NA,NA,1742284,1,1204
"Ceratogymna elata",NA,NA,NA,0.179650873428975,0.179650873428975,0.179650873428975,-0.576094428291492,0.0102019665595839,0.0102019665595838,0.0102019665595841,0.0102019665595838,0.0102019665595839,0.0102019665595838,0.0102019665595839,0.0102019665595841,0.0102019665595838,0.0102019665595839,0.0102019665595838,0.0102019665595841,0.0102019665595838,-1,0,NA,NA,NA,142372,0.179650873428975,1925
"Certhia brachydactyla",0.025087520699872,0.025249897315065,0.0174443547132834,0.0104532810043194,0.00496224839127968,0.000606595711447167,0.000118628327143044,0.0343871665896563,0.0362261772467709,0.0360781063340012,0.0356652949088834,0.0377598059221867,0.0416322448660637,0.0434346379917822,0.0410643077637321,0.0278706468633208,0.0257742706745087,0.0250720582973728,0.0247194524715181,0.00345820410322582,0.00163957436438761,0.000241496863402432,0.000131925522505567,0.00173682948482991,0.00466738672079878,2704404,0.0434346379917822,8.2
"Certhia familiaris",0.0151625783874734,0.0422627731867302,0.049990991240166,0.0170514435926656,0.00139688048733855,-0.0105456469979247,-0.0147935382812872,-0.0058768353644148,-0.00471461523313882,-0.00595315465221902,-0.00849208901273096,-0.0125256545978079,-0.0112306502004677,-0.00853261517286782,-0.00652064956748277,-0.00640353157760328,-0.00565812258657572,-0.0103675622799482,-0.0090859948253772,-0.00235045114628996,0.00212662412212028,-0.000290276846709681,-0.00362636985723608,0.000263900269927175,0.00834737923611106,4880227,0.049990991240166,9
"Cettia cetti",-0.109876459581327,0.13280609618793,0.205487760212488,0.164642657876461,0.103850061383864,0.079338687374674,0.0645806239886547,0.0534636205356688,0.0236875651729441,0.00867333900633014,0.0324425814454649,0.0409790260177686,0.0336846780736828,0.0297151696666022,0.0297995403353919,0.0375908097395956,0.0356401459586721,0.00882115937018237,0.0151855751002637,0.044079762376321,0.006868873390406,-0.00105763063947933,-0.0139658233359533,-0.0204526059454783,-0.0153520801801545,7353439,0.205487760212488,13.4
